OBJECTID,AGENCYNAME,SOURCE,AGENCYUNIQUEID,LASTMODIFIEDDATE,MODIFIEDBY,SOURCECOMMENTS,Date_Data_Applies_To,GlobalID
2004,Two Twenty Four Mobile Home Park,CDPH,2532,2011-08-26T11:59:31.000Z,source,,2011-08-26T11:59:31.000Z,{269D38A2-5C2A-4186-A613-7814256B7AC0}
2006,Amador County Service Area Nos 3 and 6,CDPH,52,2015-09-23T13:11:55.000Z,JCOMMON,,2011-07-25T16:45:14.000Z,{3EB4F8D2-DB10-46D0-BAC8-E16DB4FA5A10}
2008,East Bay Region Parks - Little Hills,CDPH,778,2011-09-23T16:47:26.000Z,source,,2011-09-23T16:47:26.000Z,{58B7E5FB-7669-42BC-A596-145047128AEB}
2009,California American Water Company - Antelope,CDPH,357,2010-10-08T17:09:26.000Z,source,,2010-10-08T17:09:26.000Z,{248F42D1-39E9-4B37-8968-AF3CF7AD4130}
2010,Brookside Estates Mutual Water Company,CDPH,274,2012-12-05T16:12:38.000Z,source,,2012-12-05T16:12:38.000Z,{CBE1C3B6-76CA-4EC9-BFE6-120CA3597FBC}
2011,Oxbow Marina,CDPH,1826,2011-09-16T14:42:54.000Z,source,,2011-09-16T14:42:54.000Z,{8E9E83E2-7554-42D5-9969-E334EF604CC1}
2012,Russos Mobile Park,CDPH,2127,2011-09-28T14:03:28.000Z,source,,2011-09-28T14:03:28.000Z,{11473DE2-FD44-4997-AA9D-80BE66E5B6D8}
2013,Rivernook Campground,CDPH,2080,2011-12-08T17:55:35.000Z,source,,2011-12-08T17:55:35.000Z,{0CD8B038-F371-437C-B604-474A93A4C349}
2014,Milton Road Water Company,CDPH,1620,2013-04-25T00:24:40.000Z,source,,2013-04-25T00:24:40.000Z,{62A7F7C5-6FED-41DD-ACED-517F5A999442}
2015,El Rio Estates,CDPH,826,2012-05-12T15:49:01.000Z,source,,2012-05-12T15:49:01.000Z,{35BA4342-8629-404A-B9FA-5B176AB8D3EC}
2016,Amador Christian Center,CDPH,51,2011-07-22T16:57:07.000Z,source,,2011-07-22T16:57:07.000Z,{485C5E3D-29D6-41A9-B691-711BB93E3AA0}
2017,Valley Estates Properties Owners Association,CDPH,2606,2013-01-30T20:02:59.000Z,source,,2013-01-30T20:02:59.000Z,{79487327-934E-4547-8EAB-1E88845A70F3}
2018,Orland Mobile Home Park,CDPH,1812,2011-10-31T10:49:30.000Z,source,,2011-10-31T10:49:30.000Z,{42E8F956-E671-479F-AA55-1E1B92E50432}
2019,San Simeon Community Services District,CDPH,2197,2013-04-19T18:18:07.000Z,source,,2013-04-19T18:18:07.000Z,{D40397E1-D41D-44B2-9A0A-4F57AFA2F785}
2020,Camp Shelly,CDPH,459,2011-10-03T15:52:56.000Z,source,,2011-10-03T15:52:56.000Z,{2B46F4F1-1962-4559-8857-5FCA2E9D2671}
2021,Pappas And Company - Coalinga,CDPH,1856,2012-08-22T19:22:55.000Z,source,,2012-08-22T19:22:55.000Z,{4AE3246B-4470-4A52-8A35-97B9CA3C3D8F}
2022,Westmorland  City Of,CDPH,2705,2017-03-08T11:12:07.000Z,KKONSTAN,,2011-11-03T11:31:55.000Z,{B8351571-ECEC-4273-8500-4B512F1CACD4}
2023,Lemoore Mobile Home Park,CDPH,1417,2011-08-09T15:18:17.000Z,source,,2011-08-09T15:18:17.000Z,{E3118141-8DAE-4C22-B633-DA54707FBE55}
2024,Aera Energy,CDPH,15,2016-07-27T09:43:08.000Z,WARNOLD,,2012-01-27T15:01:59.000Z,{AC4616AC-E262-4C86-8B01-AC4DAE0C404D}
2025,Bernasconi Education Center,CDPH,180,2012-12-03T11:53:02.000Z,source,,2012-12-03T11:53:02.000Z,{46F8C58D-728D-4280-B3FB-F1D857538F7A}
2026,Camp Virner Restaurant,CDPH,461,2011-10-03T11:40:53.000Z,source,,2011-10-03T11:40:53.000Z,{C7D5BBF2-D702-4871-A67E-4FD1B0365B38}
2027,Bear Mountain Library and Activity Center,CDPH,151,2011-10-24T17:09:52.000Z,source,,2011-10-24T17:09:52.000Z,{C75BFE95-AA96-4397-8E20-8C957BA27ECE}
2028,Byron United Methodist,CDPH,312,2011-09-21T10:48:02.000Z,source,,2011-09-21T10:48:02.000Z,{C55D20B2-1F3F-45E6-978C-F8FA8801B4E3}
2029,Fresno County Waterworks District No 40 Shaver Springs,CDPH,957,2010-10-08T17:09:26.000Z,source,,2010-10-08T17:09:26.000Z,{76B5E26E-6B83-43D7-8A5C-05E01026CF93}
2030,Pajaro Community Service District,CDPH,1840,2010-10-08T17:09:26.000Z,source,,2010-10-08T17:09:26.000Z,{6F099F63-30F6-483F-8CDA-366BF2EE9150}
2031,San Mateo County Service Area 11 - Pescadero,CDPH,1893,2016-02-01T11:29:20.000Z,WARNOLD,,2010-10-08T17:09:26.000Z,{556433DF-586E-457B-A206-DE1B95A42EE5}
2032,Peck Ranch,CDPH,1883,2011-10-27T13:38:19.000Z,source,,2011-10-27T13:38:19.000Z,{057043F3-45A7-41AA-9D7D-C10EB44DF95B}
2033,Camp Williams - Resort,CDPH,462,2012-01-06T12:03:41.000Z,source,,2012-01-06T12:03:41.000Z,{712A25A0-998D-41EE-8B38-EAC2448C8FB1}
2034,Vasquez Rocks County Park,CDPH,2624,2012-01-10T15:14:00.000Z,source,,2012-01-10T15:14:00.000Z,{43BC17D1-B292-42E9-82D4-658918A9425F}
2035,Casa Dulce Estates,CDPH,492,2013-06-06T09:53:50.000Z,source,,2013-06-06T09:53:50.000Z,{48F26F44-A2B6-4159-9EF1-3014138DDED7}
2036,Watsonville Produce,CDPH,2670,2011-09-04T11:49:59.000Z,source,,2011-09-04T11:49:59.000Z,{6A375C47-B410-4DA4-852A-0D61444F2666}
2037,Green Run Mobile Estates,CDPH,1087,2011-09-26T17:02:06.000Z,source,,2011-09-26T17:02:06.000Z,{DBF71CC8-52F6-4B4F-985D-BF68677E4A37}
2038,Gold Beach Park,CDPH,1013,2011-06-30T14:19:37.000Z,source,,2011-06-30T14:19:37.000Z,{0E4AB765-2E30-4AED-B9A3-6CF1F74D9D96}
2039,Coit Ranch Corporation,CDPH,588,2012-08-22T20:22:59.000Z,source,,2012-08-22T20:22:59.000Z,{74B61EA8-3084-4A51-AC52-CD41BD2DA0D4}
2040,New Horizons Mobile Home and RV Park,CDPH,1723,2012-05-07T18:22:17.000Z,source,,2012-05-07T18:22:17.000Z,{02E1CE63-3A70-4CAC-97C9-8C6DBB14B6F7}
2041,CA Corrections Department  California Institution For Men,CDPH,314,2011-09-23T17:59:22.000Z,source,,2011-09-23T17:59:22.000Z,{171C5709-328A-48E0-820B-F90C82E0E16A}
2042,Tahoe Valley Lodge,CDPH,2447,2011-10-04T13:46:57.000Z,source,,2011-10-04T13:46:57.000Z,{11D8B742-9AAC-493D-A0EA-598C2B5172FA}
2043,Pacific Gas And Electric - Trapper Springs Campground,CDPH,1832,2011-10-21T14:59:32.000Z,source,,2011-10-21T14:59:32.000Z,{9271368D-E426-4637-9551-60FF80CD0370}
2045,East Bay Region Parks - Sunol Regional Wilderness,CDPH,781,2011-07-19T13:40:35.000Z,source,,2011-07-19T13:40:35.000Z,{FA58D7A4-FB71-4AEB-A9E7-FEC6EFC5BB28}
2046,Dixie Water Company,CDPH,740,2011-12-14T14:32:07.000Z,source,,2011-12-14T14:32:07.000Z,{CE818471-3DE0-4588-B8B3-AD04596B93C6}
2048,Pajaro Valley Greenhouse Water System,CDPH,1841,2011-09-04T11:50:28.000Z,source,,2011-09-04T11:50:28.000Z,{1D666BF8-8AD2-411F-832A-3C95BB081820}
2049,Nord Elementary School,CDPH,1733,2011-07-27T15:50:49.000Z,source,,2011-07-27T15:50:49.000Z,{8439FAF2-78CC-4ACC-98A2-1C6F9887612D}
2050,CA Corrections Department  Valley State Prison For Women,CDPH,325,2011-09-16T14:19:37.000Z,source,,2011-09-16T14:19:37.000Z,{75DEAD3C-C299-4652-AA8D-5584737CB208}
2051,Linda Vista Mutual Water Company,CDPH,1430,2013-08-14T10:44:48.000Z,source,,2013-08-14T10:44:48.000Z,{69C54703-41C6-43E6-8AA2-7334CBD0116E}
2053,Ukiah  City Of,CDPH,2536,2015-08-26T14:34:04.000Z,WARNOLD,Mendocino County Planning Map & NAIP 2012 Aerial,2010-10-08T17:09:26.000Z,{FAFBC342-2E4F-4DDB-A586-0CF9AC7B1F07}
2055,American Union School,CDPH,63,2011-10-13T14:02:16.000Z,source,,2011-10-13T14:02:16.000Z,{7677B37F-E4CB-4913-9313-FE77913988FB}
2056,Woodside Water Agency,CDPH,2771,2011-09-04T11:51:16.000Z,source,,2011-09-04T11:51:16.000Z,{02E7948B-B36E-45F9-A836-979B8CD21F93}
2058,Sky Lake Lodge,CDPH,2315,2011-10-04T14:28:50.000Z,source,,2011-10-04T14:28:50.000Z,{7F16ACBD-2CE5-4D6B-AB95-53D25427C879}
2059,California Water Service Company - Noel Heights,CDPH,407,2012-02-07T15:36:44.000Z,source,,2012-02-07T15:36:44.000Z,{A406E731-08A1-46CE-B886-3D6FDDADD258}
2060,Madera County Bass Lake Government Center,CDPH,1512,2013-02-22T15:45:19.000Z,source,,2013-02-22T15:45:19.000Z,{3AAA6A65-9A91-4C40-BA21-76EBA9BAC083}
2061,San Andreas Farms,CDPH,2145,2011-10-27T14:30:24.000Z,source,,2011-10-27T14:30:24.000Z,{03F7CCA7-5683-4BEB-89AD-5AD32DAF620F}
2062,Westside Housing & Eco. Network,CDPH,2708,2012-08-22T20:22:58.000Z,source,,2012-08-22T20:22:58.000Z,{1FAA0AFC-2F4C-43FB-B16B-5F3A9064C696}
2063,Foothill Estates Water System,CDPH,906,2011-09-04T11:51:19.000Z,source,,2011-09-04T11:51:19.000Z,{9A6A0880-5508-430D-8701-3CFD84E53BA6}
2064,US Army  Sierra Army Depot - Herlong,CDPH,2550,2017-02-22T13:17:01.000Z,JSBROWN,CDPH Service Area Boundary dataset,2013-09-09T09:52:36.000Z,{7AAC9A1E-99D9-49FB-B2F5-77CAE22A2021}
2065,Wheeler Crest and Hilltop Estates,CDPH,2714,2013-09-04T11:44:41.000Z,source,,2013-09-04T11:44:41.000Z,{7C8E0A0D-EF6B-4F7F-8450-7D67637B319C}
2066,Fresno County Service Area No 44d Monte Verdi,CDPH,950,2010-10-08T17:09:26.000Z,source,,2010-10-08T17:09:26.000Z,{660C2D73-3BA1-4344-996E-CE4466DC8881}
2067,Meadow Lakes Club,CDPH,1575,2011-06-30T14:03:03.000Z,source,,2011-06-30T14:03:03.000Z,{5BA3A09F-70B3-4B05-A1C0-2218BE23CD53}
2068,Palm Villa Mobile Home Park,CDPH,1847,2011-11-01T16:48:02.000Z,source,,2011-11-01T16:48:02.000Z,{2775613A-62F0-40CC-8938-F0E5ACC582DB}
2069,Hume Lake Christian Camps  Incorporated,CDPH,1211,2011-10-27T15:28:35.000Z,source,,2011-10-27T15:28:35.000Z,{85C1335F-DC9E-4785-AD61-0287C13F033A}
2070,California American Water Company - Imperial Beach,CDPH,362,2013-03-28T11:34:56.000Z,source,,2013-03-28T11:34:56.000Z,{11E1B48E-7460-40D8-824C-596E33E6C6CE}
2071,Wildwood Acres Resort,CDPH,2730,2011-09-28T14:16:48.000Z,source,,2011-09-28T14:16:48.000Z,{CA951862-C3C0-4BFC-A2F6-1788DDE09EA3}
2072,Green Acres Water Agency,CDPH,1086,2011-09-04T11:50:53.000Z,source,,2011-09-04T11:50:53.000Z,{E1E4EE8E-9A7A-4338-A726-ED60E0506237}
2073,Coso Junction Ranch Store,CDPH,628,2012-12-05T15:33:58.000Z,source,,2012-12-05T15:33:58.000Z,{769DA5A8-2457-4CED-8A93-B31CF67EF967}
2074,Alba Water System,CDPH,24,2011-09-04T11:51:41.000Z,source,,2011-09-04T11:51:41.000Z,{163493C1-768B-42FE-9BD5-6C27D38CD2DF}
2075,Angels Arm Water Plant,CDPH,72,2011-09-13T12:22:13.000Z,source,,2011-09-13T12:22:13.000Z,{EC753308-F41E-4AF7-83B4-1364846EF305}
2076,McAvoy Yacht Harbor,CDPH,1566,2011-09-26T17:08:10.000Z,source,,2011-09-26T17:08:10.000Z,{6DDD2030-9184-4127-A2F4-C3E9C30126AC}
2078,Changing Echoes,CDPH,527,2011-09-13T11:02:10.000Z,source,,2011-09-13T11:02:10.000Z,{FB883DC8-F9F1-4BAC-A085-F9EDB9360EAA}
2079,Roaring Camp,CDPH,2093,2015-08-24T09:35:56.000Z,JCOMMON,,2011-07-25T14:34:33.000Z,{1F43BA4E-889E-4A44-8117-37F8A0E58C96}
2080,Gonzales 76 Station Water System,CDPH,1071,2011-09-04T11:50:50.000Z,source,,2011-09-04T11:50:50.000Z,{393435FA-656A-40CF-A85D-52B2EDB798BF}
2081,Tahoe Chalet Inn,CDPH,2443,2011-10-03T17:00:53.000Z,source,,2011-10-03T17:00:53.000Z,{215A32C2-18F6-4D3F-98DD-AD90EE84E91E}
2082,Gridley Grill,CDPH,1099,2011-09-07T11:03:51.000Z,source,,2011-09-07T11:03:51.000Z,{9064FC39-9053-4DCD-8A01-9D85A3E69B2F}
2083,West End Water Association,CDPH,2677,2013-03-19T14:43:09.000Z,source,,2013-03-19T14:43:09.000Z,{11230FE2-926A-40E7-935D-ECE4A0AC7B97}
2084,Southern California Edison Bishop Creek Plant 04,CDPH,2351,2012-12-05T11:32:50.000Z,source,,2012-12-05T11:32:50.000Z,{D452A2B1-75C6-4971-BE2B-D9723723D06B}
2085,Fourth Street Water System,CDPH,928,2011-08-02T16:56:14.000Z,source,,2011-08-02T16:56:14.000Z,{C766B52E-BF0E-4E19-A394-EFF5055FDB6D}
2086,Lake Of The Woods Mutual Water Company,CDPH,1356,2011-12-20T15:32:45.000Z,source,,2011-12-20T15:32:45.000Z,{747C521B-B616-45FD-96AF-E4497741CD31}
2087,Colusa Tractor Company,CDPH,604,2011-09-16T16:23:32.000Z,source,,2011-09-16T16:23:32.000Z,{960A0C0B-2AEE-4166-858F-3A176837E10B}
2089,Boy Scouts Of America - Camp Oljato,CDPH,256,2011-10-07T15:51:17.000Z,source,,2011-10-07T15:51:17.000Z,{2918BAAD-5704-40FB-9C0A-D2F52F863F34}
2090,Golden State Water Company - Willowbrook,CDPH,1063,2012-04-17T11:12:20.000Z,source,,2012-04-17T11:12:20.000Z,{AF764FC0-3079-4A53-BF82-D5A7F95EBD4C}
2091,Tooleville Water Company,CDPH,2485,2012-08-22T15:38:12.000Z,source,,2012-08-22T15:38:12.000Z,{DB59AF9B-1057-49B1-A9D6-E5DE3AC9E9CC}
2092,Gray Lodge Check Station,CDPH,1081,2011-07-28T13:45:41.000Z,source,,2011-07-28T13:45:41.000Z,{7D664452-1D19-4A86-8CA4-559B31404956}
2093,El Camino Water Company,CDPH,813,2011-09-04T11:51:29.000Z,source,,2011-09-04T11:51:29.000Z,{0434EFA8-EE23-46E0-A1C1-6142A515A497}
2094,Cherry Auction,CDPH,536,2011-10-24T13:29:08.000Z,source,,2011-10-24T13:29:08.000Z,{1AA7747F-5E50-42C4-9916-B8F6610656D8}
2095,Tucker Acres Mutual Water Company,CDPH,2514,2013-08-14T14:03:16.000Z,source,,2013-08-14T14:03:16.000Z,{8A3CB48F-5CDA-4E67-815F-C83C417A2866}
2096,Elkins Ranch,CDPH,840,2012-06-06T00:05:22.000Z,source,,2012-06-06T00:05:22.000Z,{3F56CF78-EFA2-47F1-9B0C-B8B1D1CAC716}
2097,Round Valley School,CDPH,2113,2012-12-03T20:52:01.000Z,source,,2012-12-03T20:52:01.000Z,{BC7E6BF0-BC45-49B6-AF71-F7BE2E9641A8}
2099,Garlic Company (The),CDPH,980,2013-02-22T11:41:42.000Z,source,,2013-02-22T11:41:42.000Z,{38B9AE7C-9591-4E0C-8823-70E422653951}
2100,Paraiso Hot Springs Water System,CDPH,1865,2011-09-04T11:50:33.000Z,source,,2011-09-04T11:50:33.000Z,{34279577-9F62-40CD-9AF9-47FB3CB76CD3}
2101,Lawndale Mutual Water Company,CDPH,1396,2013-02-07T14:12:35.000Z,source,,2013-02-07T14:12:35.000Z,{E30E8AFB-1F26-49AE-B437-E400DFB97E90}
2102,California Water Service Company - Tulco Water Company,CDPH,425,2012-08-22T15:38:29.000Z,source,,2012-08-22T15:38:29.000Z,{F45580C1-1C98-4791-AC6E-8672E7485D7C}
2103,Atascadero State Hospital,CDPH,108,2012-05-24T16:58:13.000Z,source,,2012-05-24T16:58:13.000Z,{AB6B6DDF-5DFE-4B80-A4DF-211C79B5754E}
2104,Bacchi Ranch Water System,CDPH,120,2011-10-03T15:28:42.000Z,source,,2011-10-03T15:28:42.000Z,{DF26BD06-357E-4FFE-83E8-F8D6EC735CEF}
2107,Cabana Holiday Water System,CDPH,341,2011-09-04T11:49:59.000Z,source,,2011-09-04T11:49:59.000Z,{B2A869EF-E8A1-4044-9581-F5C6C1C57045}
2108,Fresno County Service Area No 30 El Porvenir,CDPH,942,2010-10-08T17:09:26.000Z,source,,2010-10-08T17:09:26.000Z,{B8D915F3-CFC1-4077-A7F5-4E527E4D621E}
2109,Ferrari - Carano Winery,CDPH,888,2012-02-28T13:25:48.000Z,source,,2012-02-28T13:25:48.000Z,{635FC413-94C8-4DC7-A986-800E419AC590}
2110,California Water Service Company - Armstrong Valley,CDPH,385,2015-10-09T13:59:20.000Z,WARNOLD,,2012-02-07T13:28:16.000Z,{BA5E3D58-056B-4F2E-AA9D-A1EAB0BF4287}
2111,Sky Acres Mutual Water Corporation,CDPH,2312,2013-02-27T14:33:13.000Z,source,,2013-02-27T14:33:13.000Z,{6633302E-C1F0-4610-AF42-58F33C84B594}
2112,Park West Mutual Water Company,CDPH,1870,2012-11-14T11:58:51.000Z,source,,2012-11-14T11:58:51.000Z,{47D6D31F-3A57-4E7D-AAE9-30B7FE6FEA48}
2113,CA Corrections Department  Folsom Prison,CDPH,319,2016-01-29T11:19:02.000Z,JCOMMON,,2013-09-27T10:53:08.000Z,{25D8EE4A-1B62-4799-943D-B1CBE15883C2}
2114,Big Creek Community Service District,CDPH,202,2011-10-06T15:53:17.000Z,source,,2011-10-06T15:53:17.000Z,{40668D85-E4B8-4396-BC4E-C8C0C974D423}
2115,CALTRANS Caples Lake Maintenance Station,CDPH,435,2012-03-21T08:47:20.000Z,source,,2012-03-21T08:47:20.000Z,{53A142A5-AF56-4CA7-BB3E-2CC7A7E9421A}
2116,Byron Inn,CDPH,311,2011-09-27T15:45:52.000Z,source,,2011-09-27T15:45:52.000Z,{29D07B22-CB34-490A-9540-B038F9B37986}
2117,Moaning Cavern,CDPH,1628,2011-09-12T15:56:39.000Z,source,,2011-09-12T15:56:39.000Z,{C3106C5C-30CE-4082-8532-39BB8C7CDED8}
2118,Harding & Leggett- Packing Facility,CDPH,1129,2011-10-18T10:53:39.000Z,source,,2011-10-18T10:53:39.000Z,{F7FCE72C-2134-437B-A890-678C5C3A3C07}
2119,La Quinta Ridge Mobile Estates,CDPH,1330,2011-08-31T11:14:48.000Z,source,,2011-08-31T11:14:48.000Z,{61A3F454-323C-429C-B3C4-4D699639D312}
2120,Laton High School,CDPH,1390,2011-10-12T17:14:59.000Z,source,,2011-10-12T17:14:59.000Z,{3B7AE0C9-2FC0-45D6-84F6-C806E3C57F0F}
2121,Oakhurst Mobile Home Estates,CDPH,1768,2011-08-26T14:38:42.000Z,source,,2011-08-26T14:38:42.000Z,{BA67DED0-8692-4E34-B7BE-C0386ECB4C13}
2123,Oak Heights W & R Company,CDPH,1760,2011-09-04T11:50:12.000Z,source,,2011-09-04T11:50:12.000Z,{0F35BD64-DA39-4882-82BF-2D2937CDA4BD}
2124,Glenwood Mobile Home Park,CDPH,1011,2011-09-23T18:06:05.000Z,source,,2011-09-23T18:06:05.000Z,{A6E211B6-A4A9-4839-8444-90D13F6B2437}
2125,Musick Meadows No 02,CDPH,1694,2011-10-07T16:21:27.000Z,source,,2011-10-07T16:21:27.000Z,{43AE5EE0-1E52-4524-AA7C-0C3422F32B69}
2126,Four Bar C Farms,CDPH,925,2011-10-24T15:39:03.000Z,source,,2011-10-24T15:39:03.000Z,{FC91102B-79E2-4892-9531-48A34120F572}
2127,US Park Service - Lassen,CDPH,2591,2016-07-27T10:16:46.000Z,WARNOLD,,2012-02-28T13:06:47.000Z,{021634C9-8FA3-4E9D-A807-8826F944D0E7}
2128,Camino Mobile Home,CDPH,447,2011-09-27T16:58:26.000Z,source,,2011-09-27T16:58:26.000Z,{9AD8B720-1D26-44F2-B29E-86CC5F6049BA}
2129,Paradise Cove Lodge,CDPH,1858,2013-01-31T10:49:20.000Z,source,,2013-01-31T10:49:20.000Z,{FC2D3572-AF56-42CF-A728-C4659FF41A7D}
2130,White Rock Club Water System,CDPH,2719,2011-09-04T11:50:47.000Z,source,,2011-09-04T11:50:47.000Z,{0D541DE3-6EF5-4EFA-AB70-74DF4DE782DB}
2131,California Water Service Company - Hawkins Water Company,CDPH,395,2012-02-07T15:34:14.000Z,source,,2012-02-07T15:34:14.000Z,{98AC972D-8338-46C5-8C4C-8A0DC410C749}
2132,Yountville  Town Of,CDPH,2787,2013-09-25T16:26:13.000Z,source,,2013-09-25T16:26:13.000Z,{F4820662-4265-4317-AF90-67B8A68E6769}
2133,Burrel Union Elementary School,CDPH,289,2012-03-28T22:53:47.000Z,source,,2012-03-28T22:53:47.000Z,{C67B008A-F66A-491E-9E5D-890F9AAB2E03}
2134,Gallo Winery,CDPH,970,2011-10-24T13:42:48.000Z,source,,2011-10-24T13:42:48.000Z,{53AA78DA-A436-4ABE-B739-E64652AA71B1}
2135,Apricot Lane Water System,CDPH,89,2011-09-04T11:51:13.000Z,source,,2011-09-04T11:51:13.000Z,{F31989B3-3324-4F7A-BD59-A3B6F2BCAE99}
2136,California Water Service Company - Stockton,CDPH,424,2015-11-03T14:57:07.000Z,JCOMMON,,2010-10-08T17:09:26.000Z,{E7DCF2B4-FD65-44E6-822B-FED472F37D2D}
2137,Kenwood Village Water Company,CDPH,1284,2011-07-07T16:07:42.000Z,source,,2011-07-07T16:07:42.000Z,{E2C7C763-DD5B-4FF1-8846-A6872EF41134}
2138,Delano Grower S Grape Products,CDPH,713,2013-02-05T14:12:58.000Z,source,,2013-02-05T14:12:58.000Z,{ABC94169-891C-43DB-BDC3-168B6EEB85AF}
2139,Pioneer Place Mutual Water System,CDPH,1919,2011-09-04T11:51:10.000Z,source,,2011-09-04T11:51:10.000Z,{9D4138CA-773F-4371-ACC9-DC8B0CF4955E}
2140,US Forest Service - Hole In The Wall Campground,CDPH,2564,2013-03-20T11:55:13.000Z,source,,2013-03-20T11:55:13.000Z,{E04BB5CF-5699-4DB9-818C-5830C40B6C0A}
2141,Genos Deli Station,CDPH,987,2011-09-22T13:45:12.000Z,source,,2011-09-22T13:45:12.000Z,{A9BAA7C1-5C7B-4CCF-B3EB-3B7634BBACFE}
2142,US Air Force  Beale Air Force Base,CDPH,2545,2013-09-18T15:56:00.000Z,source,,2013-09-18T15:56:00.000Z,{F1970D9D-4EEA-413E-B6CD-FC9FA1AACD14}
2143,UC Cooperative Extension  Kearney Field Station,CDPH,2533,2011-10-17T11:31:30.000Z,source,,2011-10-17T11:31:30.000Z,{D4ACA2F9-7C5D-4DF8-95AC-FFAEC70369B9}
2144,Cal Domestic Water Service District,CDPH,349,2010-10-08T17:09:26.000Z,source,,2010-10-08T17:09:26.000Z,{DF89B02F-D651-43B2-B0CC-A16D30602CEE}
2145,Spreckels Sugar Company,CDPH,2359,2011-10-18T11:23:55.000Z,source,,2011-10-18T11:23:55.000Z,{D8B3AA1F-2484-4D12-A180-4B61742315EF}
2146,Glen Martin Mutual Water Company,CDPH,1002,2018-07-23T09:18:22.000Z,SERYSIAN,"information obtained by JTung from Glen Martin MWC for BBMRS; Service Area boundary",2013-03-11T09:43:47.000Z,{D5039773-EE52-48BB-BB08-6C8150B98BBD}
2147,Stanford University - Sierra Camp,CDPH,2372,2011-10-03T16:15:58.000Z,source,,2011-10-03T16:15:58.000Z,{CBBC843E-CF0C-4EB2-B0C8-1523CD0429DF}
2148,St Nicholas Ranch & Retreat,CDPH,2369,2011-10-18T16:37:58.000Z,source,,2011-10-18T16:37:58.000Z,{4131EF19-46C1-44A0-8824-0CD82D4B66AF}
2149,Pinecrest Permittees Association,CDPH,1913,2013-08-15T15:26:57.000Z,source,,2013-08-15T15:26:57.000Z,{CCCE08EB-3E4D-438D-927C-0FE31027DFEE}
2150,New Auberry Water Association,CDPH,1719,2012-08-22T19:22:48.000Z,source,,2012-08-22T19:22:48.000Z,{B02F1F5D-724B-4384-9867-37F986351623}
2151,Wild Water Adventures,CDPH,2727,2011-10-21T12:20:20.000Z,source,,2011-10-21T12:20:20.000Z,{B35CEADA-5291-416A-82FE-F1D0FEE72A09}
2152,Monterey Bay Nursery,CDPH,1646,2011-09-04T11:51:27.000Z,source,,2011-09-04T11:51:27.000Z,{047FD5BB-E7D2-406B-B3F6-871A2D00FB32}
2154,Apple Ave Water System No 03,CDPH,84,2011-09-04T11:50:35.000Z,source,,2011-09-04T11:50:35.000Z,{2FB9B7EA-EF26-45E4-A7F0-0B9D2958D9D5}
2155,Madera Valley Water Company,CDPH,1518,2012-04-10T15:31:57.000Z,source,,2012-04-10T15:31:57.000Z,{2F12B725-DFFE-4709-B2E5-D121EEED50A7}
2156,Blue Lakes Improvement Club,CDPH,235,2017-02-23T08:43:10.000Z,JSBROWN,CDPH Service Area Boundary dataset,2012-02-17T22:44:02.000Z,{9D0D62CC-43A9-47E2-B957-486B8F3F3E9E}
2157,Dinkey Creek Water Improvement,CDPH,736,2013-02-25T21:24:18.000Z,source,,2013-02-25T21:24:18.000Z,{C0A57C50-C8F4-4188-920D-70468FAEF3D2}
2158,Gold Country Baptist Church,CDPH,1014,2011-09-30T15:55:49.000Z,source,,2011-09-30T15:55:49.000Z,{8E487F35-BD31-45E4-B869-D39CB44F17F0}
2159,Central Bay High School Water System,CDPH,511,2011-09-04T11:51:33.000Z,source,,2011-09-04T11:51:33.000Z,{61DDA3FD-5D29-4D4E-8BDC-848FF978CE03}
2160,Fernwood Water System,CDPH,887,2011-09-04T11:51:25.000Z,source,,2011-09-04T11:51:25.000Z,{EE41C9A7-83D9-433E-9C12-B875AD28E2C6}
2161,Pesante Road Water System NO 06,CDPH,1891,2011-09-04T11:50:15.000Z,source,,2011-09-04T11:50:15.000Z,{A2A7BD0C-B63F-4C83-A8B3-24A4B2EC7F1D}
2162,Sundale Mutual Water Company,CDPH,2414,2010-10-08T17:09:26.000Z,source,,2010-10-08T17:09:26.000Z,{F715D8B8-CEF2-445F-80D7-D229BE9CC5EE}
2164,Matsui Nursery Water System,CDPH,1559,2011-09-04T11:51:06.000Z,source,,2011-09-04T11:51:06.000Z,{D17F14EE-C823-4900-8D6E-56829C9FCF62}
2165,Rancho Del Paradiso Cal Water Svc PUC,CDPH,415,2015-09-08T14:54:57.000Z,WARNOLD,"Redrawn according to GIS shapefile provided by Sophie James, Director of Water Quality at Cal Water Service ",2012-02-07T15:39:03.000Z,{023A5FC2-B0C8-4457-A0D6-CD4C1AD2DEB1}
2166,California American Water Company - Kernville System,CDPH,364,2012-02-07T10:17:56.000Z,source,,2012-02-07T10:17:56.000Z,{0D8C729E-810C-47C1-8D12-A183BFADE810}
2167,Vaquero Farms,CDPH,2623,2012-08-22T20:22:59.000Z,source,,2012-08-22T20:22:59.000Z,{3EA97322-3BC8-45E4-B1CA-ECF8F960847E}
2168,East Bay Region Parks - Round Valley Water System,CDPH,780,2011-09-23T16:52:04.000Z,source,,2011-09-23T16:52:04.000Z,{3D0D3973-55BA-4AFF-BF6A-5680C82F5EAB}
2170,Hawthorne  City Of,CDPH,1142,2010-10-08T17:09:26.000Z,source,,2010-10-08T17:09:26.000Z,{677179F5-844B-4085-A464-FD3EFAB0EA31}
